date,team_1,team_2,team_1_goals,team_2_goals,tournament,is_team_1_home,is_team_2_home,is_neutral,team_1_betfair_odds,draw_betfair_odds,team_2_betfair_odds,year,month,match_id,result,tournament_cat,team_1_fifa,team_2_fifa,game_id,team_1_result,team_2_result,team_1_goals_against,team_2_goals_against,k_val,team_1_elo,team_2_elo,team_1_elo_prob,last_10_result_team_1,last_10_goals_team_1,last_10_goals_against_team_1,world_cup_wins_team_1,world_cup_games_team_1,last_10_result_team_2,last_10_goals_team_2,last_10_goals_against_team_2,world_cup_wins_team_2,world_cup_games_team_2
2015-10-02,Oman,Syria,2,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2015,10,12985,win,Friendly,338,283,12985,1,0,1,2,20,1598.0185361351503,1602.8148458731143,0.6336799229750311,0.7,1.7,0.9,0,0,0.75,2.5,0.9,0,0
2015-10-03,Jordan,Iraq,3,0,Friendly,TRUE,FALSE,FALSE,2.66,3.1,3.2,2015,10,12986,win,Friendly,348,396,12986,1,0,0,3,20,1601.074235381842,1638.361670445005,0.589283099746048,0.55,1.6,0.8,0,0,0.5,1.8,2.1,0,0
2015-10-07,Comoros,Lesotho,0,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,4.6,3.15,2.08,2015,10,12987,draw,World Cup Qualifiers,48,201,12987,0.5,0.5,0,0,40,1299.9563878944498,1311.817014575636,0.6241899777378253,0.2,0.5,1.6,0,0,0.2,0.5,1.7,0,0
2015-10-07,Mauritius,Kenya,2,5,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,4.6,3.35,2.02,2015,10,12988,lose,World Cup Qualifiers,123,245,12988,0,1,5,2,40,1228.0085731706727,1476.6330808299288,0.2982696145892808,0.2,0.7,2.9,0,0,0.45,0.9,0.9,0,0
2015-10-07,Seychelles,Burundi,0,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,4.6,3.45,1.97,2015,10,12989,lose,World Cup Qualifiers,67,302,12989,0,1,1,0,40,1224.606327388519,1399.9456507149955,0.39324601427478917,0.35,1,1.6,0,0,0.5,1,0.8,0,0
2015-10-07,Tanzania,Malawi,2,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,2.38,3.1,3.65,2015,10,12990,win,World Cup Qualifiers,218,339,12990,1,0,0,2,40,1408.9164769037523,1445.4596619172949,0.5903196118420715,0.35,1,1.4,0,0,0.35,0.8,1.4,0,0
2015-10-08,Albania,Serbia,0,2,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,3.3,3.05,2.6,2015,10,12991,lose,Euro Qualifiers,755,538,12991,0,1,2,0,40,1585.6795806542511,1619.1842300559001,0.5945429494754186,0.55,0.9,0.7,0,0,0.45,1.4,1.4,1,6
2015-10-08,Argentina,Ecuador,0,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,1.45,4.7,9,2015,10,12992,lose,World Cup Qualifiers,1419,765,12992,0,1,2,0,40,2026.559583228314,1774.9318938496629,0.8833075592571522,0.6,1.4,0.9,13,20,0.6,1.6,1,4,10
2015-10-08,Bahrain,Uzbekistan,0,4,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,3.55,3.3,2.32,2015,10,12993,lose,World Cup Qualifiers,283,464,12993,0,1,4,0,40,1565.4176468102444,1664.4434434290729,0.501401987690104,0.4,1.1,1.8,0,0,0.45,1.8,1.7,0,0
2015-10-08,Bhutan,Maldives,3,4,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,25,11,1.13,2015,10,12994,lose,World Cup Qualifiers,106,96,12994,0,1,4,3,40,1244.667884382775,1245.5982792844725,0.638830201422033,0.2,0.7,4.3,0,0,0.25,1,1.9,0,0
2015-10-08,Bolivia,Uruguay,0,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,3.3,2.9,2.72,2015,10,12995,draw,World Cup Qualifiers,510,919,12995,0.5,0.5,0,0,40,1565.145191065218,1853.280443513948,0.25293992958407696,0.35,0.9,1.8,0,0,0.65,1.6,0.8,5,14
2015-10-08,Burma,Lebanon,0,2,World Cup 2018 Qualifiers,FALSE,FALSE,TRUE,12,5.3,1.35,2015,10,12996,lose,World Cup Qualifiers,NA,201,12996,0,1,2,0,40,1309.0656961503212,1473.6975972055745,0.27934812851656715,0.3,1.1,2.3,0,0,0.4,1.1,1.3,0,0
2015-10-08,Chile,Brazil,2,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,2.32,3.5,3.35,2015,10,12997,win,World Cup Qualifiers,1177,1204,12997,1,0,0,2,40,1934.2678486911364,1982.8694356447934,0.573433340781806,0.7,1.8,0.9,4,8,0.75,1.3,0.7,17,24
2015-10-08,Colombia,Peru,2,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,1.57,4.1,7.8,2015,10,12998,win,World Cup Qualifiers,1228,623,12998,1,0,0,2,40,1975.2674952495295,1763.9653022057394,0.8571722428160793,0.8,1.6,0.3,4,5,0.45,1.1,1.1,0,0
2015-10-08,East Timor,Palestine,1,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,8.4,4.2,1.53,2015,10,12999,draw,World Cup Qualifiers,NA,246,12999,0.5,0.5,1,1,40,1365.591545779546,1451.867407215219,0.519740356834781,0.3,0.8,2.5,0,0,0.3,1,1.6,0,0
2015-10-08,France,Armenia,4,0,Friendly,TRUE,FALSE,FALSE,1.18,8.6,19.5,2015,10,13000,win,Friendly,899,377,13000,1,0,0,4,20,1891.560058412971,1463.181536766504,0.9544181061342314,0.65,1.8,1,7,18,0.1,0.5,2,0,0
2015-10-08,Georgia,Gibraltar,4,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,1.03,28,150,2015,10,13001,win,Euro Qualifiers,308,0,13001,1,0,0,4,40,1451.6888955454535,1356.5712784824434,0.7545794474977746,0.4,1.1,1.4,0,0,0,0.2,5.4,0,0
2015-10-08,Hungary,Faroe Islands,2,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,1.23,6.6,20,2015,10,13002,win,Euro Qualifiers,741,396,13002,1,0,1,2,40,1611.6208363184692,1198.4039211831218,0.95046698667739,0.7,1.2,0.5,0,0,0.3,1,1.5,0,0
2015-10-08,Ireland,Germany,1,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,9.8,5.1,1.4,2015,10,13003,win,Euro Qualifiers,587,1401,13003,1,0,0,1,40,1690.1294794156101,2075.2697077140824,0.16227477701228854,0.7,2,0.5,1,4,0.7,2.4,0.9,21,28
2015-10-08,Jordan,Australia,2,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,5.7,4,1.69,2015,10,13004,win,World Cup Qualifiers,348,567,13004,1,0,0,2,40,1615.4493268907304,1795.804928808543,0.38637774173806105,0.65,1.8,0.6,0,0,0.7,1.8,0.7,2,10
2015-10-08,Korea DPR,Philippines,0,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,1.24,7,15.5,2015,10,13005,draw,World Cup Qualifiers,252,238,13005,0.5,0.5,0,0,40,1577.9358339643181,1411.9355051430389,0.8221848878820952,0.5,1.3,1.3,0,3,0.65,1.9,1.1,0,0
2015-10-08,Kuwait,Korea Republic,0,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,5.1,3.5,1.88,2015,10,13006,lose,World Cup Qualifiers,260,590,13006,0,1,1,0,40,1592.4158591601574,1818.1505090551334,0.32655964365686174,0.4,1.7,1.3,0,0,0.85,2.4,0.3,5,17
2015-10-08,Kyrgyzstan,Tajikistan,2,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,2.14,3.5,3.8,2015,10,13007,draw,World Cup Qualifiers,195,156,13007,0.5,0.5,2,2,40,1355.6357807566862,1433.214568832888,0.5322219999312499,0.35,0.9,1.9,0,0,0.3,1.5,2.3,0,0
2015-10-08,Liberia,Guinea-Bissau,1,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,1.99,3.4,4.6,2015,10,13008,draw,World Cup Qualifiers,360,193,13008,0.5,0.5,1,1,40,1404.8966352537516,1362.725003447089,0.6938978097315062,0.45,0.8,1.2,0,0,0.3,0.7,1.2,0,0
2015-10-08,Northern Ireland,Greece,3,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,2.62,2.92,3.45,2015,10,13009,win,Euro Qualifiers,724,676,13009,1,0,1,3,40,1497.0212726638513,1575.042534549863,0.5315878217551824,0.65,1.4,0.8,0,0,0.2,0.3,1.2,2,7
2015-10-08,Oman,Iran,1,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,4.2,3.15,2.18,2015,10,13010,draw,World Cup Qualifiers,338,703,13010,0.5,0.5,1,1,40,1605.3449376756496,1796.121324448143,0.3722559446098065,0.65,1.7,1,0,0,0.75,2,0.8,0,6
2015-10-08,Portugal,Denmark,1,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,1.75,3.65,5.8,2015,10,13011,win,Euro Qualifiers,1235,835,13011,1,0,0,1,40,1860.6688004213433,1687.6931319171395,0.827979432025945,0.8,1.1,0.6,7,17,0.5,1,1,3,7
2015-10-08,Qatar,China,1,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,2.28,3.25,3.75,2015,10,13012,win,World Cup Qualifiers,365,405,13012,1,0,0,1,40,1586.2346198988982,1645.8646330927243,0.5578370276067829,0.75,2.8,0.6,0,0,0.65,1.7,0.8,0,3
2015-10-08,Romania,Finland,1,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,1.59,3.7,8.8,2015,10,13013,draw,Euro Qualifiers,1042,534,13013,0.5,0.5,1,1,40,1690.7535852131175,1542.196495108006,0.8070274335441839,0.75,1,0.2,0,0,0.4,0.6,0.9,0,0
2015-10-08,Sao Tome and Principe,Ethiopia,1,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,8,4.2,1.54,2015,10,13014,win,World Cup Qualifiers,NA,315,13014,1,0,0,1,40,1284.6513174409667,1426.8105662070523,0.4396240065323706,0.4,0.8,2,0,0,0.4,1.1,1.7,0,0
2015-10-08,Saudi Arabia,United Arab Emirates,2,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,2.38,3.3,3.45,2015,10,13015,win,World Cup Qualifiers,384,491,13015,1,0,1,2,40,1630.751816337825,1678.0612941768293,0.5752517247310022,0.6,2.3,1.5,0,6,0.5,1.7,1.1,0,0
2015-10-08,Scotland,Poland,2,2,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,3.15,3.4,2.5,2015,10,13016,draw,Euro Qualifiers,702,680,13016,0.5,0.5,2,2,40,1640.7253811025894,1702.9886972427867,0.5540948979444538,0.55,1.7,1.3,0,0,0.7,3.1,0.9,2,6
2015-10-08,Singapore,Afghanistan,1,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,1.54,4.2,7.8,2015,10,13017,win,World Cup Qualifiers,164,183,13017,1,0,0,1,40,1383.6371082358878,1354.0001443382603,0.6783611211857504,0.6,1.8,1.3,0,0,0.35,0.8,2.1,0,0
2015-10-08,Syria,Japan,0,3,World Cup 2018 Qualifiers,FALSE,FALSE,TRUE,9.6,5.7,1.36,2015,10,13018,lose,World Cup Qualifiers,283,582,13018,0,1,3,0,40,1595.488444332615,1788.22886092219,0.2479635516450645,0.75,2.4,1,0,0,0.9,2.7,0.2,4,14
2015-10-08,Turkmenistan,India,2,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,1.56,4.4,7,2015,10,13019,win,World Cup Qualifiers,172,128,13019,1,0,1,2,40,1373.8165921859638,1246.1827398623768,0.7875743589338001,0.2,1,2.2,0,0,0.35,1.1,1.4,0,0
2015-10-08,Venezuela,Paraguay,0,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,2.4,3.15,3.55,2015,10,13020,lose,World Cup Qualifiers,501,552,13020,0,1,1,0,40,1642.5186776637631,1659.3990249498536,0.617387746893723,0.4,1.1,1.5,0,0,0.4,1.2,1.9,3,12
2015-10-08,Vietnam,Iraq,1,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,7.4,4.6,1.51,2015,10,13021,draw,World Cup Qualifiers,187,396,13021,0.5,0.5,1,1,40,1409.5461106160642,1623.9865789361168,0.3410154532510964,0.5,1.8,1.7,0,0,0.5,1.6,1.9,0,0
2015-10-08,Laos,Malaysia,1,3,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2015,10,13022,lose,Friendly,85,111,13022,0,1,3,1,20,1201.1468386165795,1246.7164958652954,0.43479347829564013,0.2,0.6,2.4,0,0,0.35,0.9,3.1,0,0
2015-10-08,Nigeria,Congo DR,0,2,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2015,10,13023,lose,Friendly,600,563,13023,0,1,2,0,20,1689.9503848145716,1542.8112647649007,0.6999376264360471,0.55,1.1,0.7,1,10,0.45,1.2,1.3,0,0
2015-10-09,Algeria,Guinea,1,2,Friendly,TRUE,FALSE,FALSE,1.52,4.2,8.8,2015,10,13024,lose,Friendly,927,582,13024,0,1,2,1,20,1732.3180896793026,1610.7381439596898,0.7816856532068378,0.55,1.9,1.1,1,7,0.55,1.6,1.6,0,0
2015-10-09,Djibouti,Swaziland,0,6,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,10.5,4.7,1.41,2015,10,13025,lose,World Cup Qualifiers,4,224,13025,0,1,6,0,40,1220.595711628366,1258.4463784740497,0.5884981628096995,0,0.4,4.5,0,0,0.45,1.4,1.5,0,0
2015-10-09,England,Estonia,2,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,1.14,9.2,34,2015,10,13026,win,Euro Qualifiers,1161,388,13026,1,0,0,2,40,1889.5997616716743,1465.2849833523628,0.9533895350895766,0.9,2.5,0.5,6,17,0.5,0.7,1,0,0
2015-10-09,Gambia,Namibia,1,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,2,3.25,4.8,2015,10,13027,draw,World Cup Qualifiers,154,274,13027,0.5,0.5,1,1,40,1419.7108171174962,1398.8499268531768,0.6672406480523316,0.4,0.5,1.2,0,0,0.3,0.4,1.1,0,0
2015-10-09,Liechtenstein,Sweden,0,2,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,75,12,1.09,2015,10,13028,lose,Euro Qualifiers,170,672,13028,0,1,2,0,40,1165.0674883001639,1685.244864094397,0.08175513999012828,0.3,0.3,2.2,0,0,0.55,1.3,0.9,2,8
2015-10-09,Macedonia,Ukraine,0,2,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,8.2,3.7,1.6,2015,10,13029,lose,Euro Qualifiers,239,874,13029,0,1,2,0,40,1377.1954302043198,1754.1665938051794,0.1687693699791012,0.15,0.6,1.8,0,0,0.75,1.5,0.4,2,5
2015-10-09,Moldova,Russia,1,2,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,13.5,5.7,1.3,2015,10,13030,lose,Euro Qualifiers,239,845,13030,0,1,2,1,40,1324.2053766939441,1740.03550198992,0.13966629822490229,0.2,0.5,1.3,0,0,0.7,2,0.7,1,6
2015-10-09,Montenegro,Austria,2,3,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,3.5,3.4,2.3,2015,10,13031,lose,Euro Qualifiers,470,1100,13031,0,1,3,2,40,1513.5449961447518,1743.425390419164,0.32133320984409725,0.4,1.1,1.3,0,0,0.85,2,0.7,0,0
2015-10-09,Morocco,Ivory Coast,0,1,Friendly,TRUE,FALSE,FALSE,2.62,3.3,3.05,2015,10,13032,lose,Friendly,407,916,13032,0,1,1,0,20,1603.8916198790412,1768.5152162809122,0.4080570366207554,0.75,2.2,0.4,0,0,0.75,1.2,0.4,3,9
2015-10-09,Slovakia,Belarus,0,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,1.63,3.85,7,2015,10,13033,lose,Euro Qualifiers,936,350,13033,0,1,1,0,40,1690.6437239824068,1512.7917875874145,0.8319407064421693,0.75,1.5,0.7,1,4,0.45,1.2,1.7,0,0
2015-10-09,Slovenia,Lithuania,1,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,1.4,4.6,12,2015,10,13034,draw,Euro Qualifiers,662,298,13034,0.5,0.5,1,1,40,1586.294483552952,1361.8762903247011,0.8661688851654651,0.45,1.6,1.2,1,6,0.2,0.4,2.1,0,0
2015-10-09,Somalia,Niger,0,2,World Cup 2018 Qualifiers,FALSE,FALSE,TRUE,13,5,1.36,2015,10,13035,lose,World Cup Qualifiers,6,287,13035,0,1,2,0,40,1395.375060926056,1400.3987952381615,0.492770768976795,NA,NA,NA,0,0,0.45,0.7,1.2,0,0
2015-10-09,Spain,Luxembourg,4,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,1.01,55,240,2015,10,13036,win,Euro Qualifiers,1223,199,13036,1,0,0,4,40,1931.1617999371258,1201.228254333975,0.991653086670361,0.8,1.8,0.4,13,19,0.15,0.4,2.4,0,0
2015-10-09,Switzerland,San Marino,7,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,1.01,110,440,2015,10,13037,win,Euro Qualifiers,1044,35,13037,1,0,0,7,40,1736.5398602408968,931.4391402273245,0.9945689587618995,0.75,2.7,0.7,5,11,0.05,0.1,3.5,0,0
2015-10-09,Thailand,Hong Kong,1,0,Friendly,TRUE,FALSE,FALSE,1.32,5.8,11.5,2015,10,13038,win,Friendly,196,180,13038,1,0,0,1,20,1464.0098341337005,1366.9197642909069,0.7566760688662146,0.7,1.6,0.7,0,0,0.55,1.4,1.2,0,0
2015-10-09,Tunisia,Gabon,3,3,Friendly,TRUE,FALSE,FALSE,2.36,3.25,3.55,2015,10,13039,draw,Friendly,722,529,13039,0.5,0.5,3,3,20,1654.6322102738106,1571.7546996975905,0.7412983242286244,0.45,1.8,1.4,0,6,0.5,1.4,1.2,0,0
2015-10-09,Burkina Faso,Mali,1,4,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2015,10,13040,lose,Friendly,427,546,13040,0,1,4,1,20,1523.992902485737,1617.2662470893179,0.3689033040486669,0.35,0.8,1.2,0,0,0.5,1.5,1.4,0,0
2015-10-10,Andorra,Belgium,1,4,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,270,44,1.01,2015,10,13041,lose,Euro Qualifiers,5,1387,13041,0,1,4,1,40,946.4768993914338,1863.0276598496216,0.009009333488751995,0,0.4,3.5,0,0,0.8,2.2,0.8,5,9
2015-10-10,Azerbaijan,Italy,1,3,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,15,5.2,1.33,2015,10,13042,lose,Euro Qualifiers,328,962,13042,0,1,3,1,40,1402.709914674661,1823.015282146171,0.13659943684952774,0.25,0.8,2,0,0,0.7,1.2,0.7,7,17
2015-10-10,Bosnia-Herzegovina,Wales,2,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,2.14,3.2,4.3,2015,10,13043,win,Euro Qualifiers,787,1195,13043,1,0,0,2,40,1683.5949586035224,1622.4802313882658,0.7165578469659176,0.55,1.5,1.1,1,3,0.65,0.9,0.6,0,0
2015-10-10,Chad,Sierra Leone,1,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,2.56,3.15,3.3,2015,10,13044,win,World Cup Qualifiers,100,286,13044,1,0,0,1,40,1343.9395384488075,1442.3328422159045,0.5023122052642681,0.3,0.7,1.6,0,0,0.2,0.5,1.6,0,0
2015-10-10,Croatia,Bulgaria,3,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,1.32,5.3,14,2015,10,13045,win,Euro Qualifiers,965,414,13045,1,0,0,3,40,1740.770448627949,1504.8507011746924,0.8736594380458507,0.65,2.2,0.7,2,9,0.3,0.7,1.6,0,0
2015-10-10,Czech Republic,Turkey,0,2,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,2.84,3.4,2.72,2015,10,13046,lose,Euro Qualifiers,983,717,13046,0,1,2,0,40,1700.2278301622473,1692.1666571104997,0.6506846716244219,0.65,1.6,1.3,1,3,0.75,1.8,0.9,4,7
2015-10-10,Eritrea,Botswana,0,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,6.8,3.9,1.63,2015,10,13047,lose,World Cup Qualifiers,8,305,13047,0,1,2,0,40,1348.8942272481245,1439.3260259951373,0.5137662684360872,0.3,0.5,1.3,0,0,0.35,0.8,1.4,0,0
2015-10-10,Iceland,Latvia,2,2,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,1.42,4.9,9.6,2015,10,13048,draw,Euro Qualifiers,882,335,13048,0.5,0.5,2,2,40,1660.482573766427,1398.9548220824963,0.8890546559050797,0.6,1.4,1.1,0,0,0.3,0.7,1.9,0,0
2015-10-10,Israel,Cyprus,1,2,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,1.55,4.3,7.4,2015,10,13049,lose,Euro Qualifiers,659,300,13049,0,1,2,1,40,1570.4605994785263,1329.0854943212737,0.8770852394615227,0.55,1.9,1.3,0,0,0.4,1.4,1.6,0,0
2015-10-10,Kazakhstan,Netherlands,1,2,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,13,5.6,1.32,2015,10,13050,lose,Euro Qualifiers,199,1004,13050,0,1,2,1,40,1321.6428031228468,1871.7735877016296,0.06970944876132773,0.2,0.6,1.6,0,0,0.45,1.8,1.5,13,18
2015-10-10,Madagascar,Central African Republic,3,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,1.59,3.9,7.6,2015,10,13051,win,World Cup Qualifiers,262,271,13051,1,0,0,3,40,1320.6814993531086,1398.6058314668926,0.5317267557184499,0.25,0.9,1.9,0,0,0.2,0.6,2.2,0,0
2015-10-10,Norway,Malta,2,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,1.14,9.6,29,2015,10,13052,win,Euro Qualifiers,739,164,13052,1,0,0,2,40,1605.719788815232,1183.972221521171,0.9527284113020281,0.7,1.2,0.7,0,0,0.2,0.5,1.5,0,0
2015-10-10,USA,Mexico,2,3,Friendly,TRUE,FALSE,FALSE,3.95,2.62,2.62,2015,10,13053,lose,Friendly,807,842,13053,0,1,3,2,20,1782.8456726719025,1860.1736699598855,0.532581401208127,0.7,2.2,1.2,4,16,0.75,2.3,1.2,6,16
2015-10-10,Kosovo,Equatorial Guinea,2,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2015,10,13054,win,Friendly,135,510,13054,1,0,0,2,20,1503.8004738197453,1453.260451197315,0.7040331586817506,NA,NA,NA,0,0,0.45,0.7,1.1,0,0
2015-10-11,Armenia,Albania,0,3,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,3.9,3.45,2.14,2015,10,13055,lose,Euro Qualifiers,377,755,13055,0,1,3,0,40,1461.4722157465376,1550.007003685726,0.5164937798490095,0.1,0.5,2.1,0,0,0.55,1.1,0.7,0,0
2015-10-11,Denmark,France,1,2,Friendly,TRUE,FALSE,FALSE,3.8,3.35,2.2,2015,10,13056,lose,Friendly,835,899,13056,0,1,2,1,20,1680.8123091981772,1893.2693794329375,0.3435858442476463,0.5,1.1,1.1,3,7,0.65,1.7,1.1,7,18
2015-10-11,Ethiopia,Sao Tome and Principe,3,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,1.24,7.2,15.5,2015,10,13057,win,World Cup Qualifiers,315,NA,13057,1,0,0,3,40,1404.395526468347,1307.066357179672,0.7569293924486016,0.4,1.1,1.5,0,0,0.35,0.7,2.2,0,0
2015-10-11,Faroe Islands,Romania,0,3,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,17,6,1.27,2015,10,13058,lose,Euro Qualifiers,396,1042,13058,0,1,3,0,40,1196.4226006502174,1678.47248787135,0.09981732605724794,0.2,0.6,1.7,0,0,0.75,1.2,0.2,0,0
2015-10-11,Finland,Northern Ireland,1,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,2.48,3.15,3.45,2015,10,13059,draw,Euro Qualifiers,534,724,13059,0.5,0.5,1,1,40,1554.4775924497735,1525.1260033585404,0.6780025891339689,0.45,0.7,0.9,0,0,0.6,1.3,0.9,0,0
2015-10-11,Germany,Georgia,2,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,1.04,22,120,2015,10,13060,win,Euro Qualifiers,1401,308,13060,1,0,1,2,40,2041.760698794574,1470.0954369831204,0.9794959574975495,0.75,2.5,0.9,21,28,0.4,1.2,1.5,0,0
2015-10-11,Gibraltar,Scotland,0,6,Euro 2016 Qualifiers,FALSE,FALSE,TRUE,120,25,1.04,2015,10,13061,lose,Euro Qualifiers,0,702,13061,0,1,6,0,40,1338.1647370447765,1638.5615851848113,0.1506869601094359,0,0.2,5.3,0,0,0.6,2.1,1.1,0,0
2015-10-11,Greece,Hungary,4,3,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,2.7,3.2,3.05,2015,10,13062,win,Euro Qualifiers,676,741,13062,1,0,3,4,40,1546.9378038551738,1613.6021568513736,0.5478271773454703,0.25,0.6,1.4,2,7,0.65,1.4,0.8,0,0
2015-10-11,Kenya,Mauritius,0,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,1.27,6.6,13,2015,10,13063,draw,World Cup Qualifiers,245,123,13063,0.5,0.5,0,0,40,1497.5119538511783,1207.1297001494231,0.9044105454741215,0.45,0.8,0.8,0,0,0.25,0.7,2.3,0,0
2015-10-11,Malawi,Tanzania,1,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE,1.79,3.6,5.5,2015,10,13064,win,World Cup Qualifiers,339,218,13064,1,0,0,1,40,1420.878838627819,1433.497300193228,0.6231660952798026,0.45,0.9,1.1,0,0,0.35,0.9,1.3,0,0
2015-10-11,Poland,Ireland,2,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,2.04,3.4,4.4,2015,10,13065,win,Euro Qualifiers,680,587,13065,1,0,1,2,40,1705.1524931605647,1723.6384883351186,0.61520204333663,0.7,2.6,1,2,6,0.6,1.4,0.7,1,4
2015-10-11,Serbia,Portugal,1,2,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,2.58,3.25,3.15,2015,10,13066,lose,Euro Qualifiers,538,1235,13066,0,1,2,1,40,1654.8568070244253,1867.5496231403056,0.3432798447102758,0.4,1.4,1.5,1,6,0.8,1.2,0.7,7,17
2015-10-11,Egypt,Zambia,3,0,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2015,10,13067,win,Friendly,620,487,13067,1,0,0,3,20,1719.2253248957654,1607.6819649315626,0.655226928539158,0.7,2,0.6,0,0,0.5,0.8,0.8,0,0
2015-10-11,Nigeria,Cameroon,3,0,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2015,10,13068,win,Friendly,600,640,13068,1,0,0,3,20,1668.9522560214903,1691.2428333937805,0.46796522206615204,0.55,1.2,0.7,1,10,0.6,1.2,1.2,1,9
2015-10-12,Austria,Liechtenstein,3,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,1.03,28,100,2015,10,13069,win,Euro Qualifiers,1100,170,13069,1,0,0,3,40,1756.2787188129278,1160.1621799007562,0.9821399758771951,0.85,2.1,0.6,0,0,0.25,0.3,2.5,0,0
2015-10-12,Belarus,Macedonia,0,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,1.85,3.5,5.2,2015,10,13070,draw,Euro Qualifiers,350,239,13070,0.5,0.5,0,0,40,1546.0694158451013,1367.0692680055738,0.8328628087261694,0.5,1.1,1.4,0,0,0.2,0.5,1.3,0,0
2015-10-12,Estonia,Switzerland,0,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE,5.2,3.5,1.86,2015,10,13071,lose,Euro Qualifiers,388,1044,13071,0,1,1,0,40,1462.4883554577375,1737.0286539523258,0.26801153723845067,0.45,0.7,1.1,0,0,0.85,2.8,0.6,5,11
