date,team_1,team_2,team_1_goals,team_2_goals,tournament,is_team_1_home,is_team_2_home,is_neutral,team_1_betfair_odds,draw_betfair_odds,team_2_betfair_odds,year,month,team_1_fifa,team_2_fifa,match_id,avg_odds_home_win,avg_odds_draw,avg_odds_away_win
2004-02-18,Jordan,Laos,5,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,573,203,NA,NA,NA,NA
2004-02-18,Korea Republic,Lebanon,2,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,665,410,NA,NA,NA,NA
2004-02-18,Kyrgyzstan,Tajikistan,1,2,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,242,323,NA,NA,NA,NA
2004-02-18,Libya,Ukraine,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,503,542,NA,NA,NA,NA
2004-02-18,Malaysia,Hong Kong,1,3,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,405,309,NA,NA,NA,NA
2004-02-18,Northern Ireland,Norway,1,4,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,382,619,NA,NA,NA,NA
2004-02-18,Palestine,Taiwan,8,0,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,2,315,NA,NA,NA,NA,NA
2004-02-18,Saudi Arabia,Indonesia,3,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,648,473,NA,NA,NA,NA
2004-02-18,Turkmenistan,Sri Lanka,2,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,459,330,NA,NA,NA,NA
2004-02-18,United Arab Emirates,Thailand,1,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,511,543,NA,NA,NA,NA
2004-02-18,Uzbekistan,Iraq,1,1,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,495,592,NA,NA,NA,NA
2004-02-18,Vietnam,Maldives,4,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,451,311,NA,NA,NA,NA
2004-02-18,Virgin Islands,St. Kitts and Nevis,0,4,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,NA,343,NA,NA,NA,NA
2004-02-18,Yemen,Korea DPR,1,1,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,350,394,NA,NA,NA,NA
2004-02-21,Poland,Faroe Islands,6,0,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2004,2,654,366,NA,NA,NA,NA
2004-02-21,Turks and Caicos Islands,Haiti,0,2,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,2,14,467,NA,NA,NA,NA
2004-02-22,British Virgin Islands,St. Lucia,0,1,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,175,350,NA,NA,NA,NA
2004-02-22,Cayman Islands,Cuba,1,2,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,135,514,NA,NA,NA,NA
2004-02-24,Faroe Islands,Luxembourg,4,2,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2004,2,366,255,NA,NA,NA,NA
2004-02-28,Aruba,Suriname,1,2,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,68,234,NA,NA,NA,NA
2004-02-28,Grenada,Guyana,5,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,249,133,NA,NA,NA,NA
2004-02-29,Bermuda,Montserrat,13,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,155,7,NA,NA,NA,NA
2004-02-29,Nicaragua,Haiti,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,2,176,467,NA,NA,NA,NA
2004-03-02,Trinidad and Tobago,Guyana,1,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,523,158,NA,NA,NA,NA
2004-03-10,Mexico,Ecuador,2,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,740,609,NA,NA,NA,NA
2004-03-12,Barbados,Dominica,2,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,409,167,NA,NA,NA,NA
2004-03-13,USA,Haiti,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,725,486,NA,NA,NA,NA
2004-03-14,Guyana,Grenada,1,3,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,158,271,NA,NA,NA,NA
2004-03-16,Cuba,Panama,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,514,364,NA,NA,NA,NA
2004-03-17,China,Burma,2,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,NA,NA,NA,NA,NA,NA
2004-03-17,Malaysia,Indonesia,0,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,402,470,NA,NA,NA,NA
2004-03-17,Yemen,Turkmenistan,1,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,352,471,NA,NA,NA,NA
2004-03-18,Cuba,Panama,3,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,514,364,NA,NA,NA,NA
2004-03-19,Dominican Republic,Anguilla,0,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,179,52,NA,NA,NA,NA
2004-03-20,St. Kitts and Nevis,British Virgin Islands,4,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,360,175,NA,NA,NA,NA
2004-03-21,Bahrain,Jordan,0,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,544,583,NA,NA,NA,NA
2004-03-21,Dominican Republic,Anguilla,6,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,179,52,NA,NA,NA,NA
2004-03-21,Montserrat,Bermuda,0,7,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,7,181,NA,NA,NA,NA
2004-03-21,St. Kitts and Nevis,Antigua and Barbuda,2,3,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,360,224,NA,NA,NA,NA
2004-03-21,St. Vincent and the Grenadines,St. Lucia,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,212,368,NA,NA,NA,NA
2004-03-23,Bahrain,Jordan,0,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,544,583,NA,NA,NA,NA
2004-03-23,Lebanon,Syria,0,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,409,479,NA,NA,NA,NA
2004-03-26,Bahamas,Dominica,1,1,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,90,167,NA,NA,NA,NA
2004-03-26,Libya,Qatar,1,0,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2004,3,504,549,NA,NA,NA,NA
2004-03-26,Syria,Palestine,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,479,344,NA,NA,NA,NA
2004-03-27,Cuba,Cayman Islands,3,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,514,139,NA,NA,NA,NA
2004-03-27,Suriname,Aruba,8,1,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,254,71,NA,NA,NA,NA
2004-03-28,Bahamas,Dominica,1,3,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,90,167,NA,NA,NA,NA
2004-03-28,St. Lucia,British Virgin Islands,9,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,368,175,NA,NA,NA,NA
2004-03-31,Bermuda,Nicaragua,3,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,181,172,NA,NA,NA,NA
2004-03-31,Curacao,Antigua and Barbuda,3,0,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,3,NA,224,NA,NA,NA,NA
2004-03-31,Egypt,Trinidad and Tobago,2,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,640,523,NA,NA,NA,NA
2004-03-31,El Salvador,Guatemala,0,3,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,456,504,NA,NA,NA,NA
2004-03-31,India,Oman,1,5,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,313,528,NA,NA,NA,NA
2004-03-31,Jordan,Qatar,1,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,583,549,NA,NA,NA,NA
2004-03-31,Korea DPR,United Arab Emirates,0,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,394,521,NA,NA,NA,NA
2004-03-31,Kyrgyzstan,Syria,1,1,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,242,479,NA,NA,NA,NA
2004-03-31,Laos,Iran,0,7,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,209,658,NA,NA,NA,NA
2004-03-31,Malaysia,Kuwait,0,2,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,402,543,NA,NA,NA,NA
2004-03-31,Maldives,Korea Republic,0,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,309,668,NA,NA,NA,NA
2004-03-31,Moldova,Azerbaijan,2,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,429,401,NA,NA,NA,NA
2004-03-31,Morocco,Angola,3,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,643,486,NA,NA,NA,NA
2004-03-31,Palestine,Iraq,1,1,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,3,344,590,NA,NA,NA,NA
2004-03-31,Serbia,Norway,0,1,Friendly,FALSE,FALSE,FALSE,NA,NA,NA,2004,3,NA,620,NA,NA,NA,NA
2004-03-31,Singapore,Japan,1,2,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,430,653,NA,NA,NA,NA
2004-03-31,Sri Lanka,Saudi Arabia,0,1,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,328,653,NA,NA,NA,NA
2004-03-31,St. Kitts and Nevis,Virgin Islands,7,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,360,NA,NA,NA,NA,NA
2004-03-31,Tajikistan,Bahrain,0,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,340,544,NA,NA,NA,NA
2004-03-31,Tunisia,Ivory Coast,0,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,645,516,NA,NA,NA,NA
2004-03-31,Turkmenistan,Indonesia,3,1,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,471,470,NA,NA,NA,NA
2004-03-31,Vietnam,Lebanon,0,2,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,474,409,NA,NA,NA,NA
2004-03-31,Yemen,Thailand,0,3,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,3,352,539,NA,NA,NA,NA
2004-04-02,Bermuda,Nicaragua,2,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,4,236,175,NA,NA,NA,NA
2004-04-03,Vanuatu,Solomon Islands,1,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,4,225,257,NA,NA,NA,NA
2004-04-06,Vanuatu,Solomon Islands,1,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,4,225,257,NA,NA,NA,NA
2004-04-07,Honduras,Panama,0,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,4,556,369,NA,NA,NA,NA
2004-04-11,Mozambique,Swaziland,2,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,4,358,397,NA,NA,NA,NA
2004-04-14,Andorra,China,0,0,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2004,4,289,NA,NA,NA,NA,NA
2004-04-19,Sudan,Syria,1,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,4,430,486,NA,NA,NA,NA
2004-04-21,Sudan,Syria,0,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,4,430,486,NA,NA,NA,NA
2004-04-27,Curacao,Dominican Republic,3,1,Friendly,FALSE,FALSE,FALSE,NA,NA,NA,2004,4,NA,207,NA,NA,NA,NA
2004-04-28,Algeria,China,0,1,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2004,4,555,NA,NA,NA,NA,NA
2004-04-28,Armenia,Turkmenistan,1,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,4,401,491,NA,NA,NA,NA
2004-04-28,El Salvador,Colombia,0,2,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2004,4,451,617,NA,NA,NA,NA
2004-04-28,Ghana,Angola,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,4,498,481,NA,NA,NA,NA
2004-04-28,Honduras,Ecuador,1,1,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2004,4,556,604,NA,NA,NA,NA
2004-04-28,Ivory Coast,Guinea,4,2,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2004,4,514,480,NA,NA,NA,NA
2004-04-28,Kazakhstan,Azerbaijan,2,3,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,4,330,398,NA,NA,NA,NA
2004-04-28,Namibia,Botswana,0,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,4,301,406,NA,NA,NA,NA
2004-04-28,Northern Ireland,Serbia,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,4,400,NA,NA,NA,NA,NA
2004-04-28,Panama,Bermuda,4,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,4,369,236,NA,NA,NA,NA
2004-04-28,Tunisia,Mali,1,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,4,640,585,NA,NA,NA,NA
2004-04-30,Libya,Jordan,1,0,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2004,4,513,594,NA,NA,NA,NA
2004-04-30,Nicaragua,Bermuda,2,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,4,175,236,NA,NA,NA,NA
2004-05-01,Guatemala,Panama,1,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,499,392,NA,NA,NA,NA
2004-05-01,Zambia,Zimbabwe,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,507,563,NA,NA,NA,NA
2004-05-02,Nicaragua,Bermuda,2,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,224,222,NA,NA,NA,NA
2004-05-03,Jersey,Guernsey,3,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,NA,NA,NA,NA,NA,NA
2004-05-05,Cook Islands,Samoa,0,0,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,95,155,NA,NA,NA,NA
2004-05-05,Guatemala,Haiti,1,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,499,489,NA,NA,NA,NA
2004-05-08,Grenada,St. Vincent and the Grenadines,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,289,217,NA,NA,NA,NA
2004-05-10,Papua New Guinea,Vanuatu,1,1,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,165,224,NA,NA,NA,NA
2004-05-10,Samoa,American Samoa,4,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,155,17,NA,NA,NA,NA
2004-05-10,Solomon Islands,Tonga,6,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,255,131,NA,NA,NA,NA
2004-05-10,Tahiti,Cook Islands,2,0,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,336,95,NA,NA,NA,NA
2004-05-12,American Samoa,Vanuatu,1,9,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,17,224,NA,NA,NA,NA
2004-05-12,El Salvador,Haiti,3,3,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,446,489,NA,NA,NA,NA
2004-05-12,Fiji,Papua New Guinea,4,2,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,279,165,NA,NA,NA,NA
2004-05-12,Solomon Islands,Cook Islands,5,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,255,95,NA,NA,NA,NA
2004-05-12,Tahiti,New Caledonia,0,0,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,336,NA,NA,NA,NA,NA
2004-05-15,Fiji,American Samoa,11,0,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,279,17,NA,NA,NA,NA
2004-05-15,Samoa,Vanuatu,0,3,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,155,224,NA,NA,NA,NA
2004-05-15,Solomon Islands,New Caledonia,2,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,255,NA,NA,NA,NA,NA
2004-05-15,Tonga,Cook Islands,2,1,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,131,95,NA,NA,NA,NA
2004-05-16,Zimbabwe,Zambia,0,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,563,507,NA,NA,NA,NA
2004-05-17,American Samoa,Papua New Guinea,0,10,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,17,165,NA,NA,NA,NA
2004-05-17,New Caledonia,Cook Islands,8,0,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,NA,95,NA,NA,NA,NA
2004-05-17,Samoa,Fiji,0,4,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,155,279,NA,NA,NA,NA
2004-05-17,Tahiti,Tonga,2,0,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,336,131,NA,NA,NA,NA
2004-05-19,Cyprus,Jordan,0,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,463,588,NA,NA,NA,NA
2004-05-19,Fiji,Vanuatu,0,3,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,279,224,NA,NA,NA,NA
2004-05-19,New Caledonia,Tonga,8,0,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,NA,131,NA,NA,NA,NA
2004-05-19,Samoa,Papua New Guinea,1,4,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,155,165,NA,NA,NA,NA
2004-05-19,Solomon Islands,Tahiti,1,1,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,255,336,NA,NA,NA,NA
2004-05-20,Benin,Togo,0,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,377,453,NA,NA,NA,NA
2004-05-20,Cuba,Grenada,2,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,510,289,NA,NA,NA,NA
2004-05-22,Sudan,Uganda,2,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,427,446,NA,NA,NA,NA
2004-05-22,Zambia,Malawi,0,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,507,428,NA,NA,NA,NA
2004-05-23,Congo DR,Angola,1,3,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,534,487,NA,NA,NA,NA
2004-05-23,St. Kitts and Nevis,St. Vincent and the Grenadines,3,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,392,217,NA,NA,NA,NA
2004-05-23,Togo,Benin,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,453,377,NA,NA,NA,NA
2004-05-23,Trinidad and Tobago,Iraq,2,0,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,512,584,NA,NA,NA,NA
2004-05-24,Egypt,Zimbabwe,2,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,638,563,NA,NA,NA,NA
2004-05-25,Sudan,Zambia,0,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,427,507,NA,NA,NA,NA
2004-05-26,Benin,Burkina Faso,1,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,377,517,NA,NA,NA,NA
2004-05-26,Lebanon,Bahrain,2,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,422,542,NA,NA,NA,NA
2004-05-26,Mozambique,Botswana,0,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,371,407,NA,NA,NA,NA
2004-05-27,Georgia,Israel,0,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,453,545,NA,NA,NA,NA
2004-05-28,Azerbaijan,Uzbekistan,3,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,398,510,NA,NA,NA,NA
2004-05-28,Mali,Morocco,0,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,583,642,NA,NA,NA,NA
2004-05-28,Rwanda,Uganda,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,454,446,NA,NA,NA,NA
2004-05-29,Egypt,Gabon,2,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,638,395,NA,NA,NA,NA
2004-05-29,Senegal,Guinea,1,1,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,651,475,NA,NA,NA,NA
2004-05-29,Tahiti,Fiji,0,0,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,336,279,NA,NA,NA,NA
2004-05-29,Vanuatu,Solomon Islands,0,1,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,224,255,NA,NA,NA,NA
2004-05-30,Algeria,Jordan,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,550,588,NA,NA,NA,NA
2004-05-30,Burkina Faso,Libya,3,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,517,522,NA,NA,NA,NA
2004-05-30,St. Vincent and the Grenadines,Martinique,2,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,217,NA,NA,NA,NA,NA
2004-05-31,Fiji,Vanuatu,1,0,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,279,224,NA,NA,NA,NA
2004-05-31,Mozambique,Swaziland,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,371,392,NA,NA,NA,NA
2004-05-31,New Zealand,Solomon Islands,3,0,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,5,464,255,NA,NA,NA,NA
2004-05-31,Oman,Maldives,3,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,535,308,NA,NA,NA,NA
2004-05-31,Qatar,Turkmenistan,5,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,545,487,NA,NA,NA,NA
2004-05-31,United Arab Emirates,Bahrain,2,3,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,5,519,542,NA,NA,NA,NA
2004-06-01,Kuwait,Syria,0,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,544,504,NA,NA,NA,NA
2004-06-02,Grenada,St. Lucia,2,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,329,371,NA,NA,NA,NA
2004-06-02,St. Kitts and Nevis,Northern Ireland,0,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,393,421,NA,NA,NA,NA
2004-06-02,Tahiti,Solomon Islands,0,4,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,6,398,362,NA,NA,NA,NA
2004-06-03,Indonesia,India,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,462,312,NA,NA,NA,NA
2004-06-03,Kuwait,Syria,1,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,544,504,NA,NA,NA,NA
2004-06-03,Oman,Maldives,4,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,538,315,NA,NA,NA,NA
2004-06-04,Costa Rica,Nicaragua,5,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,652,234,NA,NA,NA,NA
2004-06-04,Fiji,Solomon Islands,1,2,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,6,359,362,NA,NA,NA,NA
2004-06-05,Gabon,Zimbabwe,1,1,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,391,560,NA,NA,NA,NA
2004-06-05,Malawi,Morocco,1,1,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,446,639,NA,NA,NA,NA
2004-06-05,Qatar,Kyrgyzstan,0,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,550,245,NA,NA,NA,NA
2004-06-05,Senegal,Congo,2,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,652,426,NA,NA,NA,NA
2004-06-05,South Africa,Cape Verde,2,1,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,613,NA,NA,NA,NA,NA
2004-06-05,Zambia,Togo,1,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,515,471,NA,NA,NA,NA
2004-06-06,Ivory Coast,Libya,2,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,525,508,NA,NA,NA,NA
2004-06-06,Latvia,Azerbaijan,2,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,551,417,NA,NA,NA,NA
2004-06-06,Liberia,Mali,1,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,430,579,NA,NA,NA,NA
2004-06-06,Sudan,Egypt,0,3,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,431,649,NA,NA,NA,NA
2004-06-06,Tahiti,Vanuatu,2,1,World Cup 2006 Qualifiers,FALSE,FALSE,TRUE,NA,NA,NA,2004,6,398,313,NA,NA,NA,NA
2004-06-06,Uganda,Congo DR,1,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,462,527,NA,NA,NA,NA
2004-06-09,Bahrain,Kyrgyzstan,5,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,546,245,NA,NA,NA,NA
2004-06-09,Indonesia,Sri Lanka,1,0,World Cup 2006 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2004,6,462,318,NA,NA,NA,NA
